Date,Floor Price,Volume
"Wednesday, Mar 9, 2022",6.6383737373737,246.91919191919
"Thursday, Mar 10, 2022",7.1274757281553,243.57281553398
"Friday, Mar 11, 2022",7.507320990099,158.28712871287
"Saturday, Mar 12, 2022",7.82089,190.72
"Sunday, Mar 13, 2022",7.955164,165.25
"Monday, Mar 14, 2022",7.89207,110.35
"Tuesday, Mar 15, 2022",7.6386680851064,162.6914893617
"Wednesday, Mar 16, 2022",7.295002020202,127.67676767677
"Thursday, Mar 17, 2022",7.239264,177.54
"Friday, Mar 18, 2022",7.3972142857143,265.13265306122
"Saturday, Mar 19, 2022",8.7935762376109, 1 710.9603960396
"Sunday, Mar 20, 2022",8.4864315789126,376.41052631579
"Monday, Mar 21, 2022",8.0465,215.17346938776
"Tuesday, Mar 22, 2022",8.0934693877548,122.64285714286
"Wednesday, Mar 23, 2022",8.3016799999999,194.32
"Thursday, Mar 24, 2022",8.4360826530612,234.74489795918
"Friday, Mar 25, 2022",9.2533265306122,459.75510204082
"Saturday, Mar 26, 2022",9.3308775510204,343.40816326531
"Sunday, Mar 27, 2022",9.1129591836735,113.4387755102
"Monday, Mar 28, 2022",9.0264130434782,119.15217391304
"Tuesday, Mar 29, 2022",8.624606741573,122.40449438202
"Wednesday, Mar 30, 2022",8.6112631578947,133.88421052632
"Thursday, Mar 31, 2022",8.5846,105.73333333333
"Friday, Apr 1, 2022",8.1620879120879,80.912087912088
"Saturday, Apr 2, 2022",7.818866122449,122.13265306122
"Sunday, Apr 3, 2022",7.9927835051546,281.83505154639
"Monday, Apr 4, 2022",8.2779361702128,328.03191489362
"Tuesday, Apr 5, 2022",8.5343157894737,778.41052631579
"Wednesday, Apr 6, 2022",8.5336842105263,136.77894736842
"Thursday, Apr 7, 2022",8.5315010989011,122.49450549451
"Friday, Apr 8, 2022",8.4259690721649,133.12371134021
"Saturday, Apr 9, 2022",8.2983157894737,89.905263157895
"Sunday, Apr 10, 2022",8.340625,60.885416666667
"Monday, Apr 11, 2022",7.9983322916667,87.958333333333
"Tuesday, Apr 12, 2022",7.6367368421053,132.29473684211
"Wednesday, Apr 13, 2022",8.2318842105263,160.63157894737
"Thursday, Apr 14, 2022",8.1538086956522,148.27173913043
"Friday, Apr 15, 2022",7.2892542553192,375.13829787234
"Saturday, Apr 16, 2022",6.3262136842105,623.66315789474
"Sunday, Apr 17, 2022",6.523737173913,684.58695652174
"Monday, Apr 18, 2022",6.4295164835165,249.58241758242
"Tuesday, Apr 19, 2022",7.1213953488372,428.29069767442
"Wednesday, Apr 20, 2022",8.1152119565217,563
"Thursday, Apr 21, 2022",7.8309560439561,224.52747252747
"Friday, Apr 22, 2022",7.5144923913044,111.89130434783
"Saturday, Apr 23, 2022",7.2929213483146,134.22471910112
"Sunday, Apr 24, 2022",7.0618,135.7
"Monday, Apr 25, 2022",6.847578313253,145.74698795181
"Tuesday, Apr 26, 2022",6.2343755555556,173.41111111111
"Wednesday, Apr 27, 2022",5.8323586956522,186.60869565217
"Thursday, Apr 28, 2022",5.7780184782609,197.09782608696
"Friday, Apr 29, 2022",5.4323715789474,259.32631578947
"Saturday, Apr 30, 2022",5.217321978022,415.74725274725
"Sunday, May 1, 2022",5.9665430107527,412.41935483871
"Monday, May 2, 2022",5.6728606741573,226.44943820225
"Tuesday, May 3, 2022",5.0543647058824,166.02352941176
"Wednesday, May 4, 2022",4.60888,261.36
"Thursday, May 5, 2022",4.9863521126761,219.49295774648
"Friday, May 6, 2022",4.875,132.75
"Monday, May 9, 2022",3.9716864197531,125.65432098765
"Tuesday, May 10, 2022",4.1156243589744,206.4358974359
"Wednesday, May 11, 2022",4.1167771084337,140.14457831325
"Thursday, May 12, 2022",3.69714,219.11764705882
"Friday, May 13, 2022",4.1501270588235,296.55294117647
"Saturday, May 14, 2022",4.2237088607595,187.0253164557
"Monday, May 16, 2022",3.8827659574468,82.765957446809
"Tuesday, May 17, 2022",3.8963414634146,58.609756097561
"Wednesday, May 18, 2022",3.7807228915663,75.33734939759
"Thursday, May 19, 2022",3.7633855421687,93.89156626506
"Friday, May 20, 2022",3.7946341463415,82.378048780488
"Saturday, May 21, 2022",3.8770238095238,73.22619047619
"Sunday, May 22, 2022",3.7710588235294,25.423529411765
